id,created_at,current_mA,flow_rate,doc_number,time,audio_url
4994,2025-04-21 12:55:42.335962+00,6668.75,66.06,5374,2025-04-21 12:55:40.731,
4993,2025-04-21 12:55:30.768945+00,7226.25,65.82,5373,2025-04-21 12:55:29.141,
4992,2025-04-21 12:55:19.176369+00,7086.25,65.94,5372,2025-04-21 12:55:17.571,
4991,2025-04-21 12:55:07.606476+00,7376.25,66.06,5371,2025-04-21 12:55:06.011,
4990,2025-04-21 12:54:56.047898+00,6891.25,65.7,5370,2025-04-21 12:54:54.441,
4989,2025-04-21 12:54:44.326161+00,7792.5,65.82,5369,2025-04-21 12:54:42.691,
4988,2025-04-21 12:54:32.718866+00,7466.25,65.7,5368,2025-04-21 12:54:31.011,
4987,2025-04-21 12:54:21.049826+00,7125,65.82,5367,2025-04-21 12:54:19.441,
4986,2025-04-21 12:54:09.482883+00,7426.25,65.94,5366,2025-04-21 12:54:07.881,
4985,2025-04-21 12:53:57.911478+00,7568.75,65.94,5365,2025-04-21 12:53:56.281,
4984,2025-04-21 12:53:46.31268+00,6792.5,65.94,5364,2025-04-21 12:53:44.691,
4983,2025-04-21 12:53:34.723969+00,7678.75,65.82,5363,2025-04-21 12:53:33.111,
4982,2025-04-21 12:53:23.144592+00,7303.75,65.82,5362,2025-04-21 12:53:21.521,
4981,2025-04-21 12:53:11.555943+00,7332.5,65.94,5361,2025-04-21 12:53:09.961,
4980,2025-04-21 12:53:00.003922+00,7165,65.94,5360,2025-04-21 12:52:58.391,
4979,2025-04-21 12:52:48.431696+00,7721.25,65.94,5359,2025-04-21 12:52:46.721,
4978,2025-04-21 12:52:36.763381+00,7472.5,65.7,5358,2025-04-21 12:52:35.161,
4977,2025-04-21 12:52:25.200696+00,7406.25,65.82,5357,2025-04-21 12:52:23.591,
4976,2025-04-21 12:52:13.630589+00,7235,65.94,5356,2025-04-21 12:52:12.031,
4975,2025-04-21 12:52:02.068559+00,7373.75,65.58,5355,2025-04-21 12:52:00.461,
4974,2025-04-21 12:51:50.494391+00,7653.75,65.7,5354,2025-04-21 12:51:48.881,
4973,2025-04-21 12:51:38.918116+00,7165,65.82,5353,2025-04-21 12:51:37.321,
4972,2025-04-21 12:51:27.35384+00,7677.5,65.94,5352,2025-04-21 12:51:25.731,
4971,2025-04-21 12:51:15.77061+00,7158.75,65.7,5351,2025-04-21 12:51:14.151,
4970,2025-04-21 12:51:04.189977+00,7537.5,65.7,5350,2025-04-21 12:51:02.501,
4969,2025-04-21 12:50:52.535034+00,6907.5,65.82,5349,2025-04-21 12:50:50.901,
4968,2025-04-21 12:50:40.934273+00,7218.75,65.58,5348,2025-04-21 12:50:39.331,
4967,2025-04-21 12:50:29.365413+00,7430,65.7,5347,2025-04-21 12:50:27.721,
4966,2025-04-21 12:50:17.755083+00,7387.5,65.58,5346,2025-04-21 12:50:16.141,
4965,2025-04-21 12:50:06.171423+00,7316.25,65.45,5345,2025-04-21 12:50:04.571,
4964,2025-04-21 12:49:54.604499+00,7035,65.82,5344,2025-04-21 12:49:52.991,
4963,2025-04-21 12:49:43.026198+00,7243.75,65.82,5343,2025-04-21 12:49:41.401,
4962,2025-04-21 12:49:31.428149+00,7655,65.82,5342,2025-04-21 12:49:29.821,
4961,2025-04-21 12:49:19.855535+00,7458.75,65.45,5341,2025-04-21 12:49:18.141,
4960,2025-04-21 12:49:08.176734+00,7647.5,65.45,5340,2025-04-21 12:49:06.531,
4959,2025-04-21 12:48:56.566684+00,7078.75,65.45,5339,2025-04-21 12:48:54.911,
4958,2025-04-21 12:48:44.94269+00,7368.75,65.45,5338,2025-04-21 12:48:43.321,
4957,2025-04-21 12:48:33.352975+00,6656.25,65.58,5337,2025-04-21 12:48:31.721,
4956,2025-04-21 12:48:21.758639+00,7342.5,65.82,5336,2025-04-21 12:48:20.121,
4955,2025-04-21 12:48:10.152942+00,7666.25,65.58,5335,2025-04-21 12:48:08.551,
4954,2025-04-21 12:47:58.587256+00,7085,65.7,5334,2025-04-21 12:47:56.981,
4953,2025-04-21 12:47:47.014722+00,7630,65.7,5333,2025-04-21 12:47:45.411,
4952,2025-04-21 12:47:35.442999+00,7367.5,65.7,5332,2025-04-21 12:47:33.731,
4951,2025-04-21 12:47:23.765203+00,6946.25,65.94,5331,2025-04-21 12:47:22.151,
4950,2025-04-21 12:47:12.187069+00,6855,65.58,5330,2025-04-21 12:47:10.551,
4949,2025-04-21 12:47:00.581555+00,7720,65.82,5329,2025-04-21 12:46:58.981,
4948,2025-04-21 12:46:49.017595+00,7426.25,65.82,5328,2025-04-21 12:46:47.401,
4947,2025-04-21 12:46:37.430239+00,7608.75,65.94,5327,2025-04-21 12:46:35.781,
4946,2025-04-21 12:46:25.820324+00,7598.75,66.06,5326,2025-04-21 12:46:24.201,
4945,2025-04-21 12:46:14.228603+00,7536.25,65.94,5325,2025-04-21 12:46:12.611,
4944,2025-04-21 12:46:02.646514+00,7065,65.94,5324,2025-04-21 12:46:01.041,
4943,2025-04-21 12:45:51.071203+00,6823.75,65.94,5323,2025-04-21 12:45:49.361,
4942,2025-04-21 12:45:39.400257+00,7557.5,65.94,5322,2025-04-21 12:45:37.781,
4941,2025-04-21 12:45:27.811977+00,7317.5,65.82,5321,2025-04-21 12:45:26.201,
4940,2025-04-21 12:45:16.239258+00,7146.25,65.82,5320,2025-04-21 12:45:14.621,
4939,2025-04-21 12:45:04.651442+00,7426.25,65.7,5319,2025-04-21 12:45:03.001,
4938,2025-04-21 12:44:53.037816+00,7341.25,65.7,5318,2025-04-21 12:44:51.431,
4937,2025-04-21 12:44:41.467452+00,6665,65.58,5317,2025-04-21 12:44:39.861,
4936,2025-04-21 12:44:29.894567+00,7667.5,65.7,5316,2025-04-21 12:44:28.291,
4935,2025-04-21 12:44:18.327895+00,7320,65.33,5315,2025-04-21 12:44:16.721,
4934,2025-04-21 12:44:06.747704+00,7290,65.33,5314,2025-04-21 12:44:05.041,
4933,2025-04-21 12:43:55.079912+00,6978.75,65.33,5313,2025-04-21 12:43:53.451,
4932,2025-04-21 12:43:43.48654+00,7072.5,65.58,5312,2025-04-21 12:43:41.851,
4931,2025-04-21 12:43:31.873988+00,7417.5,65.45,5311,2025-04-21 12:43:30.271,
4930,2025-04-21 12:43:20.307785+00,7305,65.7,5310,2025-04-21 12:43:18.691,
4929,2025-04-21 12:43:08.731183+00,7531.25,65.45,5309,2025-04-21 12:43:07.091,
4928,2025-04-21 12:42:57.123428+00,7376.25,65.58,5308,2025-04-21 12:42:55.511,
4927,2025-04-21 12:42:45.540108+00,7248.75,65.33,5307,2025-04-21 12:42:43.911,
4926,2025-04-21 12:42:33.94754+00,7268.75,65.58,5306,2025-04-21 12:42:32.341,
4925,2025-04-21 12:42:22.371949+00,7266.25,65.33,5305,2025-04-21 12:42:20.651,
4924,2025-04-21 12:42:10.687434+00,7308.75,65.45,5304,2025-04-21 12:42:09.071,
4923,2025-04-21 12:41:59.110293+00,7102.5,65.33,5303,2025-04-21 12:41:57.491,
4922,2025-04-21 12:41:47.526579+00,7173.75,65.33,5302,2025-04-21 12:41:45.881,
4921,2025-04-21 12:41:35.914638+00,7351.25,65.45,5301,2025-04-21 12:41:34.301,
4920,2025-04-21 12:41:24.326984+00,7295,65.45,5300,2025-04-21 12:41:22.691,
4919,2025-04-21 12:41:12.723776+00,7017.5,65.45,5299,2025-04-21 12:41:11.121,
4918,2025-04-21 12:41:01.146952+00,7447.5,65.33,5298,2025-04-21 12:40:59.511,
4917,2025-04-21 12:40:49.502808+00,7255,65.7,5297,2025-04-21 12:40:47.851,
4916,2025-04-21 12:40:37.889231+00,6957.5,65.7,5296,2025-04-21 12:40:36.181,
4915,2025-04-21 12:40:26.213438+00,7531.25,65.58,5295,2025-04-21 12:40:24.611,
4914,2025-04-21 12:40:14.650346+00,6951.25,65.33,5294,2025-04-21 12:40:13.086,
4913,2025-04-21 12:40:03.026545+00,7202.5,65.58,5293,2025-04-21 12:40:01.426,
4912,2025-04-21 12:39:51.388013+00,6815,65.58,5292,2025-04-21 12:39:49.806,
4911,2025-04-21 12:39:39.813296+00,7380,65.7,5291,2025-04-21 12:39:38.236,
4910,2025-04-21 12:39:28.243107+00,6902.5,65.7,5290,2025-04-21 12:39:26.646,
4909,2025-04-21 12:39:16.649254+00,6972.5,65.45,5289,2025-04-21 12:39:15.086,
4908,2025-04-21 12:39:05.067209+00,6746.25,65.7,5288,2025-04-21 12:39:03.456,
4907,2025-04-21 12:38:53.46397+00,7323.75,65.58,5287,2025-04-21 12:38:51.777,
4906,2025-04-21 12:38:41.78295+00,7300,65.7,5286,2025-04-21 12:38:40.186,
4905,2025-04-21 12:38:30.192741+00,7080,65.82,5285,2025-04-21 12:38:28.596,
4904,2025-04-21 12:38:18.605367+00,7775,65.82,5284,2025-04-21 12:38:17.006,
4903,2025-04-21 12:38:07.013864+00,7408.75,65.94,5283,2025-04-21 12:38:05.447,
4902,2025-04-21 12:37:55.449721+00,6795,65.94,5282,2025-04-21 12:37:53.836,
4901,2025-04-21 12:37:43.846192+00,7371.25,65.7,5281,2025-04-21 12:37:42.236,
4900,2025-04-21 12:37:32.240854+00,7511.25,65.94,5280,2025-04-21 12:37:30.646,
4899,2025-04-21 12:37:20.649968+00,7302.5,65.58,5279,2025-04-21 12:37:19.076,
4898,2025-04-21 12:37:09.079305+00,7216.25,66.18,5278,2025-04-21 12:37:07.426,
4897,2025-04-21 12:36:57.426793+00,7327.5,65.82,5277,2025-04-21 12:36:55.816,
4896,2025-04-21 12:36:45.78865+00,7570,65.82,5276,2025-04-21 12:36:44.196,
4895,2025-04-21 12:36:34.200746+00,7078.75,65.82,5275,2025-04-21 12:36:32.616,
4894,2025-04-21 12:36:22.627948+00,7086.25,65.82,5274,2025-04-21 12:36:21.056,
4893,2025-04-21 12:36:11.061915+00,7282.5,65.7,5273,2025-04-21 12:36:09.446,
4892,2025-04-21 12:35:59.451637+00,6776.25,65.82,5272,2025-04-21 12:35:57.877,
4891,2025-04-21 12:35:47.880576+00,7212.5,65.94,5271,2025-04-21 12:35:46.297,
4890,2025-04-21 12:35:36.303528+00,7256.25,65.82,5270,2025-04-21 12:35:34.706,
4889,2025-04-21 12:35:24.714365+00,7500,65.94,5269,2025-04-21 12:35:23.056,
4888,2025-04-21 12:35:13.063244+00,7240,65.82,5268,2025-04-21 12:35:11.476,
4887,2025-04-21 12:35:01.488478+00,7518.75,65.94,5267,2025-04-21 12:34:59.916,
4886,2025-04-21 12:34:49.925211+00,7615,66.06,5266,2025-04-21 12:34:48.316,
4885,2025-04-21 12:34:38.321582+00,7458.75,65.94,5265,2025-04-21 12:34:36.746,
4884,2025-04-21 12:34:26.75472+00,7322.5,66.3,5264,2025-04-21 12:34:25.186,
4883,2025-04-21 12:34:15.196792+00,7350,66.18,5263,2025-04-21 12:34:13.596,
4882,2025-04-21 12:34:03.59366+00,7628.75,66.18,5262,2025-04-21 12:34:02.016,
4881,2025-04-21 12:33:52.023439+00,7592.5,66.06,5261,2025-04-21 12:33:50.457,
4880,2025-04-21 12:33:40.457584+00,7590,65.82,5260,2025-04-21 12:33:38.497,
4879,2025-04-21 12:33:28.500897+00,7323.75,65.94,5259,2025-04-21 12:33:26.926,
4878,2025-04-21 12:33:16.933331+00,7387.5,65.94,5258,2025-04-21 12:33:15.356,
4877,2025-04-21 12:33:05.359765+00,6852.5,65.94,5257,2025-04-21 12:33:03.796,
4876,2025-04-21 12:32:53.803712+00,6968.75,65.82,5256,2025-04-21 12:32:52.226,
4875,2025-04-21 12:32:42.230167+00,7397.5,65.94,5255,2025-04-21 12:32:40.646,
4874,2025-04-21 12:32:30.646365+00,7451.25,65.82,5254,2025-04-21 12:32:29.016,
4873,2025-04-21 12:32:19.022067+00,7268.75,65.82,5253,2025-04-21 12:32:17.446,
4872,2025-04-21 12:32:07.455771+00,7272.5,65.7,5252,2025-04-21 12:32:05.866,
4871,2025-04-21 12:31:55.87599+00,7638.75,65.94,5251,2025-04-21 12:31:54.216,
4870,2025-04-21 12:31:44.219298+00,7441.25,66.06,5250,2025-04-21 12:31:42.636,
4869,2025-04-21 12:31:32.644097+00,7416.25,66.06,5249,2025-04-21 12:31:31.026,
4868,2025-04-21 12:31:21.034882+00,7353.75,65.82,5248,2025-04-21 12:31:19.457,
4867,2025-04-21 12:31:09.458707+00,7361.25,66.06,5247,2025-04-21 12:31:07.877,
4866,2025-04-21 12:30:57.886242+00,7238.75,66.18,5246,2025-04-21 12:30:56.266,
4865,2025-04-21 12:30:46.264881+00,7727.5,66.18,5245,2025-04-21 12:30:44.666,
4864,2025-04-21 12:30:34.66896+00,7343.75,66.18,5244,2025-04-21 12:30:33.096,
4863,2025-04-21 12:30:23.10421+00,7520,66.18,5243,2025-04-21 12:30:21.526,
4862,2025-04-21 12:30:11.53471+00,7518.75,66.18,5242,2025-04-21 12:30:09.856,
4861,2025-04-21 12:29:59.864763+00,7271.25,66.18,5241,2025-04-21 12:29:58.276,
4860,2025-04-21 12:29:48.275301+00,7511.25,66.18,5240,2025-04-21 12:29:46.676,
4859,2025-04-21 12:29:36.679982+00,7355,66.3,5239,2025-04-21 12:29:35.106,
4858,2025-04-21 12:29:25.109646+00,7486.25,66.06,5238,2025-04-21 12:29:23.546,
4857,2025-04-21 12:29:13.553811+00,7348.75,66.06,5237,2025-04-21 12:29:11.986,
4856,2025-04-21 12:29:01.990781+00,7706.25,66.06,5236,2025-04-21 12:29:00.396,
4855,2025-04-21 12:28:50.397945+00,7492.5,66.06,5235,2025-04-21 12:28:48.826,
4854,2025-04-21 12:28:38.82965+00,7475,66.3,5234,2025-04-21 12:28:37.237,
4853,2025-04-21 12:28:27.240399+00,7566.25,66.3,5233,2025-04-21 12:28:25.536,
4852,2025-04-21 12:28:15.538692+00,7573.75,66.42,5232,2025-04-21 12:28:13.966,
4851,2025-04-21 12:28:03.972726+00,7412.5,66.3,5231,2025-04-21 12:28:02.396,
4850,2025-04-21 12:27:52.399353+00,7220,66.18,5230,2025-04-21 12:27:50.826,
4849,2025-04-21 12:27:40.828667+00,7307.5,66.3,5229,2025-04-21 12:27:39.246,
4848,2025-04-21 12:27:29.251222+00,7335,66.07,5228,2025-04-21 12:27:27.676,
4847,2025-04-21 12:27:17.677185+00,7363.75,66.06,5227,2025-04-21 12:27:16.096,
4846,2025-04-21 12:27:06.096964+00,7387.5,66.06,5226,2025-04-21 12:27:04.516,
4845,2025-04-21 12:26:54.522828+00,7456.25,66.18,5225,2025-04-21 12:26:52.956,
4844,2025-04-21 12:26:42.960291+00,7551.25,66.18,5224,2025-04-21 12:26:41.276,
4843,2025-04-21 12:26:31.28085+00,7216.25,65.94,5223,2025-04-21 12:26:29.716,
4842,2025-04-21 12:26:19.716618+00,7257.5,66.3,5222,2025-04-21 12:26:18.136,
4841,2025-04-21 12:26:08.142814+00,7153.75,66.18,5221,2025-04-21 12:26:06.556,
4840,2025-04-21 12:25:56.55941+00,7010,66.06,5220,2025-04-21 12:25:54.986,
4839,2025-04-21 12:25:44.987541+00,7728.75,66.18,5219,2025-04-21 12:25:43.396,
4838,2025-04-21 12:25:33.401523+00,7486.25,66.18,5218,2025-04-21 12:25:31.817,
4837,2025-04-21 12:25:21.808524+00,7555,66.18,5217,2025-04-21 12:25:20.196,
4836,2025-04-21 12:25:10.200518+00,7032.5,66.18,5216,2025-04-21 12:25:08.616,
4835,2025-04-21 12:24:58.621087+00,7551.25,66.06,5215,2025-04-21 12:24:56.946,
4834,2025-04-21 12:24:46.953199+00,7243.75,66.06,5214,2025-04-21 12:24:45.376,
4833,2025-04-21 12:24:35.375495+00,7185,66.18,5213,2025-04-21 12:24:33.796,
4832,2025-04-21 12:24:23.801671+00,7800,66.67,5212,2025-04-21 12:24:22.176,
4831,2025-04-21 12:24:12.183833+00,7395,66.18,5211,2025-04-21 12:24:10.586,
4830,2025-04-21 12:24:00.59305+00,7100,66.42,5210,2025-04-21 12:23:58.996,
4829,2025-04-21 12:23:48.999893+00,7397.5,66.3,5209,2025-04-21 12:23:47.406,
4828,2025-04-21 12:23:37.409964+00,7423.75,66.3,5208,2025-04-21 12:23:35.816,
4827,2025-04-21 12:23:25.822119+00,7397.5,66.42,5207,2025-04-21 12:23:24.246,
4826,2025-04-21 12:23:14.243444+00,7621.25,66.42,5206,2025-04-21 12:23:12.587,
4825,2025-04-21 12:23:02.592005+00,7215,66.18,5205,2025-04-21 12:23:00.996,
4824,2025-04-21 12:22:51.006179+00,7636.25,66.18,5204,2025-04-21 12:22:49.386,
4823,2025-04-21 12:22:39.387814+00,7395,66.3,5203,2025-04-21 12:22:37.776,
4822,2025-04-21 12:22:27.782208+00,7272.5,65.94,5202,2025-04-21 12:22:26.196,
4821,2025-04-21 12:22:16.198298+00,7258.75,66.18,5201,2025-04-21 12:22:14.606,
4820,2025-04-21 12:22:04.600145+00,7187.5,66.06,5200,2025-04-21 12:22:03.016,
4819,2025-04-21 12:21:53.025068+00,7255,66.18,5199,2025-04-21 12:21:51.456,
4818,2025-04-21 12:21:41.463709+00,7426.25,65.94,5198,2025-04-21 12:21:39.866,
4817,2025-04-21 12:21:29.866086+00,7176.25,66.06,5197,2025-04-21 12:21:28.186,
4816,2025-04-21 12:21:18.185382+00,7252.5,66.06,5196,2025-04-21 12:21:16.586,
4815,2025-04-21 12:21:06.592808+00,7216.25,66.06,5195,2025-04-21 12:21:04.966,
4814,2025-04-21 12:20:54.947212+00,7620,65.94,5194,2025-04-21 12:20:53.376,
4813,2025-04-21 12:20:43.377485+00,7455,65.82,5193,2025-04-21 12:20:41.796,
4812,2025-04-21 12:20:31.799844+00,7251.25,65.94,5192,2025-04-21 12:20:30.212,
4811,2025-04-21 12:20:20.205429+00,7412.5,65.82,5191,2025-04-21 12:20:18.596,
4810,2025-04-21 12:20:08.591863+00,7405,66.06,5190,2025-04-21 12:20:06.986,
4809,2025-04-21 12:19:56.99274+00,6935,66.06,5189,2025-04-21 12:19:55.391,
4808,2025-04-21 12:19:45.385541+00,7290,66.18,5188,2025-04-21 12:19:43.776,
4807,2025-04-21 12:19:33.775649+00,7215,65.82,5187,2025-04-21 12:19:32.196,
4806,2025-04-21 12:19:22.196689+00,7413.75,65.82,5186,2025-04-21 12:19:20.596,
4805,2025-04-21 12:19:10.595639+00,6953.75,65.7,5185,2025-04-21 12:19:09.016,
4804,2025-04-21 12:18:59.007564+00,7212.5,65.7,5184,2025-04-21 12:18:57.426,
4803,2025-04-21 12:18:47.423172+00,7563.75,65.7,5183,2025-04-21 12:18:45.826,
4802,2025-04-21 12:18:35.828997+00,7372.5,65.82,5182,2025-04-21 12:18:34.266,
4801,2025-04-21 12:18:24.231512+00,7521.25,65.7,5181,2025-04-21 12:18:22.626,
4800,2025-04-21 12:18:12.628505+00,7551.25,65.82,5180,2025-04-21 12:18:11.066,
4799,2025-04-21 12:18:01.073815+00,7278.75,65.7,5179,2025-04-21 12:17:59.516,
4798,2025-04-21 12:17:49.514659+00,7361.25,65.94,5178,2025-04-21 12:17:47.916,
4797,2025-04-21 12:17:37.914907+00,7033.75,65.82,5177,2025-04-21 12:17:36.326,
4796,2025-04-21 12:17:26.328452+00,7213.75,65.82,5176,2025-04-21 12:17:24.726,
4795,2025-04-21 12:17:14.734979+00,7650,65.82,5175,2025-04-21 12:17:13.156,
4794,2025-04-21 12:17:03.153386+00,7348.75,65.94,5174,2025-04-21 12:17:01.546,
4793,2025-04-21 12:16:51.554809+00,7688.75,65.94,5173,2025-04-21 12:16:49.986,
4792,2025-04-21 12:16:39.987048+00,7106.25,66.06,5172,2025-04-21 12:16:38.376,
4791,2025-04-21 12:16:28.379492+00,7278.75,66.06,5171,2025-04-21 12:16:26.816,
4790,2025-04-21 12:16:16.80769+00,7473.75,65.94,5170,2025-04-21 12:16:15.226,
4789,2025-04-21 12:16:05.227331+00,7261.25,66.18,5169,2025-04-21 12:16:03.666,
4788,2025-04-21 12:15:53.659813+00,7418.75,65.82,5168,2025-04-21 12:15:52.076,
4787,2025-04-21 12:15:42.072726+00,7003.75,65.58,5167,2025-04-21 12:15:40.506,
4786,2025-04-21 12:15:30.508771+00,7228.75,65.94,5166,2025-04-21 12:15:28.936,
4785,2025-04-21 12:15:18.937838+00,7406.25,65.94,5165,2025-04-21 12:15:17.376,
4784,2025-04-21 12:15:07.382459+00,7437.5,66.06,5164,2025-04-21 12:15:05.786,
4783,2025-04-21 12:14:55.788486+00,7248.75,65.94,5163,2025-04-21 12:14:54.196,
4782,2025-04-21 12:14:44.190461+00,7377.5,66.06,5162,2025-04-21 12:14:42.616,
4781,2025-04-21 12:14:32.619754+00,7658.75,66.06,5161,2025-04-21 12:14:31.057,
4780,2025-04-21 12:14:21.060262+00,7580,65.7,5160,2025-04-21 12:14:19.496,
4779,2025-04-21 12:14:09.502514+00,7080,66.06,5159,2025-04-21 12:14:07.906,
4778,2025-04-21 12:13:57.910104+00,7535,65.82,5158,2025-04-21 12:13:56.316,
4777,2025-04-21 12:13:46.317001+00,7558.75,65.82,5157,2025-04-21 12:13:44.726,
4776,2025-04-21 12:13:34.729014+00,7253.75,66.06,5156,2025-04-21 12:13:33.156,
4775,2025-04-21 12:13:23.163956+00,7478.75,65.94,5155,2025-04-21 12:13:21.586,
4774,2025-04-21 12:13:11.590739+00,7430,66.06,5154,2025-04-21 12:13:09.976,
4773,2025-04-21 12:12:59.974405+00,7200,66.06,5153,2025-04-21 12:12:58.416,
4772,2025-04-21 12:12:48.413207+00,7575,66.18,5152,2025-04-21 12:12:46.796,
4771,2025-04-21 12:12:36.8018+00,7490,66.18,5151,2025-04-21 12:12:35.196,
4770,2025-04-21 12:12:25.192705+00,7090,66.06,5150,2025-04-21 12:12:23.636,
4769,2025-04-21 12:12:13.639001+00,7627.5,66.06,5149,2025-04-21 12:12:12.077,
4768,2025-04-21 12:12:02.081381+00,7125,66.18,5148,2025-04-21 12:12:00.477,
4767,2025-04-21 12:11:50.472667+00,7265,66.3,5147,2025-04-21 12:11:48.906,
4766,2025-04-21 12:11:38.908774+00,7627.5,66.18,5146,2025-04-21 12:11:37.326,
4765,2025-04-21 12:11:27.330061+00,7183.75,65.94,5145,2025-04-21 12:11:25.776,
4764,2025-04-21 12:11:15.780374+00,7553.75,66.18,5144,2025-04-21 12:11:14.206,
4763,2025-04-21 12:11:04.200183+00,7676.25,66.3,5143,2025-04-21 12:11:02.616,
4762,2025-04-21 12:10:52.614459+00,7663.75,66.42,5142,2025-04-21 12:10:51.026,
4761,2025-04-21 12:10:41.028722+00,7298.75,66.42,5141,2025-04-21 12:10:39.426,
4760,2025-04-21 12:10:29.42544+00,6897.5,66.3,5140,2025-04-21 12:10:27.856,
4759,2025-04-21 12:10:17.861108+00,7278.75,66.18,5139,2025-04-21 12:10:16.276,
4758,2025-04-21 12:10:06.273895+00,7286.25,66.3,5138,2025-04-21 12:10:04.676,
4757,2025-04-21 12:09:54.678305+00,7725,66.3,5137,2025-04-21 12:09:53.106,
4756,2025-04-21 12:09:43.099572+00,7545,66.55,5136,2025-04-21 12:09:41.537,
4755,2025-04-21 12:09:31.538949+00,7353.75,66.18,5135,2025-04-21 12:09:29.946,
4754,2025-04-21 12:09:19.943067+00,7406.25,66.06,5134,2025-04-21 12:09:18.386,
4753,2025-04-21 12:09:08.383518+00,7392.5,66.06,5133,2025-04-21 12:09:06.796,
4752,2025-04-21 12:08:56.793688+00,6963.75,65.94,5132,2025-04-21 12:08:55.216,
4751,2025-04-21 12:08:45.207758+00,6801.25,66.18,5131,2025-04-21 12:08:43.606,
4750,2025-04-21 12:08:33.604394+00,7442.5,65.94,5130,2025-04-21 12:08:32.016,
4749,2025-04-21 12:08:22.008973+00,7147.5,66.06,5129,2025-04-21 12:08:20.406,
4748,2025-04-21 12:08:10.401001+00,7257.5,65.82,5128,2025-04-21 12:08:08.826,
4747,2025-04-21 12:07:58.825596+00,7757.5,65.94,5127,2025-04-21 12:07:57.226,
4746,2025-04-21 12:07:47.225456+00,7307.5,65.82,5126,2025-04-21 12:07:45.656,
4745,2025-04-21 12:07:35.653281+00,7455,65.82,5125,2025-04-21 12:07:34.056,
4744,2025-04-21 12:07:24.059258+00,7666.25,65.94,5124,2025-04-21 12:07:22.476,
4743,2025-04-21 12:07:12.47795+00,7163.75,65.82,5123,2025-04-21 12:07:10.887,
4742,2025-04-21 12:07:00.887876+00,7215,66.06,5122,2025-04-21 12:06:59.316,
4741,2025-04-21 12:06:49.315266+00,7270,66.18,5121,2025-04-21 12:06:47.736,
4740,2025-04-21 12:06:37.740243+00,7365,66.06,5120,2025-04-21 12:06:36.156,
4739,2025-04-21 12:06:26.151014+00,7551.25,66.06,5119,2025-04-21 12:06:24.566,
4738,2025-04-21 12:06:14.564362+00,7267.5,66.06,5118,2025-04-21 12:06:12.966,
4737,2025-04-21 12:06:02.958074+00,7126.25,66.06,5117,2025-04-21 12:06:01.346,
4736,2025-04-21 12:05:51.345426+00,7155,66.18,5116,2025-04-21 12:05:49.726,
4735,2025-04-21 12:05:39.723638+00,7428.75,66.18,5115,2025-04-21 12:05:38.156,
4734,2025-04-21 12:05:28.157617+00,7428.75,66.18,5114,2025-04-21 12:05:26.546,
4733,2025-04-21 12:05:16.52257+00,7373.75,65.94,5113,2025-04-21 12:05:14.926,
4732,2025-04-21 12:05:04.924341+00,7323.75,65.94,5112,2025-04-21 12:05:03.326,
4731,2025-04-21 12:04:53.32478+00,7501.25,65.94,5111,2025-04-21 12:04:51.756,
4730,2025-04-21 12:04:41.753059+00,7688.75,66.06,5110,2025-04-21 12:04:40.147,
4729,2025-04-21 12:04:30.148597+00,7446.25,65.82,5109,2025-04-21 12:04:28.546,
4728,2025-04-21 12:04:18.54116+00,7630,66.06,5108,2025-04-21 12:04:16.966,
4727,2025-04-21 12:04:06.962745+00,7465,65.94,5107,2025-04-21 12:04:05.356,
4726,2025-04-21 12:03:55.352579+00,7178.75,66.18,5106,2025-04-21 12:03:53.776,
4725,2025-04-21 12:03:43.771068+00,6980,66.18,5105,2025-04-21 12:03:42.166,
4724,2025-04-21 12:03:32.160648+00,7356.25,66.06,5104,2025-04-21 12:03:30.587,
4723,2025-04-21 12:03:20.583539+00,7362.5,65.94,5103,2025-04-21 12:03:19.016,
4722,2025-04-21 12:03:09.017345+00,7350,65.94,5102,2025-04-21 12:03:07.436,
4721,2025-04-21 12:02:57.432245+00,7225,66.06,5101,2025-04-21 12:02:55.856,
4720,2025-04-21 12:02:45.852388+00,7755,66.06,5100,2025-04-21 12:02:44.266,
4719,2025-04-21 12:02:34.26991+00,7431.25,65.94,5099,2025-04-21 12:02:32.706,
4718,2025-04-21 12:02:22.709932+00,7000,65.82,5098,2025-04-21 12:02:21.126,
4717,2025-04-21 12:02:11.120382+00,7665,66.06,5097,2025-04-21 12:02:09.546,
4716,2025-04-21 12:01:59.541271+00,7312.5,65.94,5096,2025-04-21 12:01:57.956,
4715,2025-04-21 12:01:47.958001+00,7371.25,66.06,5095,2025-04-21 12:01:46.396,
4714,2025-04-21 12:01:36.396622+00,7056.25,65.94,5094,2025-04-21 12:01:34.816,
4713,2025-04-21 12:01:24.813699+00,7215,66.06,5093,2025-04-21 12:01:23.256,
4712,2025-04-21 12:01:13.255446+00,7337.5,66.06,5092,2025-04-21 12:01:11.656,
4711,2025-04-21 12:01:01.658771+00,7088.75,65.94,5091,2025-04-21 12:01:00.106,
4710,2025-04-21 12:00:50.096755+00,6985,66.18,5090,2025-04-21 12:00:48.346,
4709,2025-04-21 12:00:38.345524+00,7060,65.94,5089,2025-04-21 12:00:36.766,
4708,2025-04-21 12:00:26.75947+00,7342.5,66.18,5088,2025-04-21 12:00:25.156,
4707,2025-04-21 12:00:15.151172+00,7557.5,65.94,5087,2025-04-21 12:00:13.567,
